/* DATA DESCRIPTION:
Citation:	Birch, Heather; Schmidt, Daniela N; Coxall, Helen; Kroon, Dick; Ridgwell, Andy (2021): Weighed size fractions of planktic foraminifera from ODP Site 208-1262 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.935501, 
	In: Birch, H et al. (2021): Raw Data for article Ecosystem Function after the K/Pg Extinction: Decoupling of Marine Carbon Pump and Diversity [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.935502
Abstract:	Separated sieved size fractions (Sheet 4) were weighed in 94 samples. Samples were weighed using an A & D semi-microbalance (standard deviation of 0.1 mg)
Keyword(s):	Biological pump; ecology; ecosystem function; K/Pg; Planktonic foraminifera
Related to:	Birch, Heather; Schmidt, Daniela N; Coxall, Helen K; Kroon, Dick; Ridgwell, Andy (2021): Ecosystem function after the K/Pg extinction: decoupling of marine carbon pump and diversity. Proceedings of the Royal Society B-Biological Sciences, 288(1953), 20210863, https://doi.org/10.1098/rspb.2021.0863
Coverage:	MEDIAN LATITUDE: -27.185740 * MEDIAN LONGITUDE: 1.576990 * SOUTH-BOUND LATITUDE: -27.185830 * WEST-BOUND LONGITUDE: 1.576980 * NORTH-BOUND LATITUDE: -27.185650 * EAST-BOUND LONGITUDE: 1.577000
	DATE/TIME START: 2003-03-26T12:40:00 * DATE/TIME END: 2003-03-29T05:15:00
	MINIMUM ELEVATION: -4753.6 m * MAXIMUM ELEVATION: -4753.6 m
Event(s):	208-1262B * LATITUDE: -27.185830 * LONGITUDE: 1.577000 * DATE/TIME START: 2003-03-26T12:40:00 * DATE/TIME END: 2003-03-27T21:25:00 * ELEVATION: -4753.6 m * Penetration: 209.9 m * Recovery: 212.53 m * LOCATION: Walvis Ridge, Southeast Atlantic Ocean * CAMPAIGN: Leg208 (URI: https://doi.org/10.2973/odp.proc.ir.208.2004) * BASIS: Joides Resolution (URI: https://www-odp.tamu.edu:443/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 23 cores; 209.9 m cored; 0 m drilled; 101.3 % recovery
	208-1262C * LATITUDE: -27.185650 * LONGITUDE: 1.576980 * DATE/TIME START: 2003-03-27T21:25:00 * DATE/TIME END: 2003-03-29T05:15:00 * ELEVATION: -4753.6 m * Penetration: 212.5 m * Recovery: 125.93 m * LOCATION: Walvis Ridge, Southeast Atlantic Ocean * CAMPAIGN: Leg208 (URI: https://doi.org/10.2973/odp.proc.ir.208.2004) * BASIS: Joides Resolution (URI: https://www-odp.tamu.edu:443/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 14 cores; 122.5 m cored; 90 m drilled; 102.8 % recovery
Parameter(s):	Event label (Event) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk)
	Sample code/label (Sample label) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: DSDP/ODP/IODP sample designation (URI: hdl:10013/epic.27914.d001)
	Depth, composite [mcd] (Depth comp) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk)
	Age model [ka] (Age model) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Determinded after Dinarès-Turell et al. (2014) (URI: https://doi.org/10.1016/j.epsl.2014.08.027) * COMMENT: La2011
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: Total >38 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: Total <38 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: Total
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: >300 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 250-300 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 212-250 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 180-212 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 150-180 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 125-150 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 106-125 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 80-106 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 63-80 µm
	Foraminifera, benthic, wet mass [g] (Foram benth wm) * PI: Birch, Heather (https://orcid.org/0000-0003-1515-0645, heather.birch@bristol.ac.uk) * METHOD/DEVICE: Weighed (A & D semi-microbalance) * COMMENT: 38-63 µm
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	1502 data points
*/
Event	Sample label (DSDP/ODP/IODP sample designation)	Depth comp [mcd]	Age model [ka] (La2011, Determinded after Din...)	Foram benth wm [g] (Total >38 µm, Weighed (A & D ...)	Foram benth wm [g] (Total <38 µm, Weighed (A & D ...)	Foram benth wm [g] (Total, Weighed (A & D semi-mi...)	Foram benth wm [g] (>300 µm, Weighed (A & D semi-...)	Foram benth wm [g] (250-300 µm, Weighed (A & D se...)	Foram benth wm [g] (212-250 µm, Weighed (A & D se...)	Foram benth wm [g] (180-212 µm, Weighed (A & D se...)	Foram benth wm [g] (150-180 µm, Weighed (A & D se...)	Foram benth wm [g] (125-150 µm, Weighed (A & D se...)	Foram benth wm [g] (106-125 µm, Weighed (A & D se...)	Foram benth wm [g] (80-106 µm, Weighed (A & D sem...)	Foram benth wm [g] (63-80 µm, Weighed (A & D semi...)	Foram benth wm [g] (38-63 µm, Weighed (A & D semi...)
208-1262C	208-1262C-11H-5	200.94	62831.039	0.26524	3.292741925	3.557981925	0.00147	0.00211	0.00876	0.02096	0.01632	0.04506	0.03176	0.06875	0.04040	0.02965
208-1262C	208-1262C-11H-5	201.30	62884.000	0.22918	3.161699982	3.390879982	0.00124	0.00322	0.01109	0.02303	0.01733	0.04132	0.02327	0.04486	0.04029	0.02353
208-1262B	208-1262B-21H-1	201.75	62948.360	0.42093	5.023628110	5.444558110	0.01619	0.00814	0.01604	0.03333	0.02600	0.06698	0.04284	0.08843	0.06345	0.05953
208-1262B	208-1262B-21H-1	202.14	62993.256	0.32501	4.887923820	5.212933820	0.00086	0.00203	0.00707	0.01924	0.01918	0.06263	0.03947	0.07162	0.06008	0.04283
208-1262B	208-1262B-21H-1	202.50	63034.698	0.65702	6.656628787	7.313648787	0.00929	0.01400	0.03597	0.07399	0.05352	0.12571	0.06767	0.12300	0.10303	0.05084
208-1262B	208-1262B-21H-2	202.86	63073.073	0.29328	2.565992530	2.859272530	0.00135	0.00425	0.01233	0.02613	0.02193	0.05608	0.03415	0.07010	0.04361	0.02335
208-1262B	208-1262B-21H-2	203.22	63111.268	0.47656	3.131903031	3.608463031	0.00128	0.00342	0.01603	0.04211	0.03204	0.08870	0.05520	0.11682	0.06928	0.05168
208-1262C	208-1262C-12H-1	203.58	63178.857	0.83106	4.823722081	5.654782081	0.00346	0.00681	0.02615	0.06040	0.04825	0.13812	0.08880	0.22087	0.15355	0.08465
208-1262C	208-1262C-12H-1	203.94	63268.789	0.54818	4.476644277	5.024824277	0.00092	0.00185	0.00959	0.03187	0.03021	0.09537	0.06539	0.14647	0.10666	0.05985
208-1262C	208-1262C-12H-2	204.30	63403.800	0.36526			0.00182	0.00274	0.01226	0.03357	0.02795	0.06770	0.03771	0.08151	0.06605	0.03395
208-1262C	208-1262C-12H-2	204.66	63498.400	0.54420	2.990259508	3.534459508	0.00312	0.00805	0.02432	0.04803	0.03561	0.09767	0.05190	0.15647	0.07542	0.04361
208-1262C	208-1262C-12H-2	205.02	63572.300	0.45292	2.740512847	3.193432847	0.00415	0.00193	0.00831	0.02094	0.02196	0.07147	0.05282	0.12598	0.09271	0.05265
208-1262C	208-1262C-12H-2	205.38	63687.714	0.38256	3.062207712	3.444767712	0.00146	0.00328	0.01062	0.02716	0.02380	0.07139	0.04741	0.09416	0.06668	0.03660
208-1262C	208-1262C-12H-2	205.77	63813.471	0.44491	3.501841965	3.946751965	0.00650	0.00095	0.00480	0.01718	0.01924	0.07010	0.05782	0.13234	0.08929	0.04669
208-1262C	208-1262C-12H-3	206.13	63879.118	0.49030	3.480839410	3.971139410	0.00030	0.00150	0.00690	0.02220	0.02160	0.07270	0.05100	0.12160	0.10510	0.08740
208-1262C	208-1262C-12H-3	206.49	63948.467	0.48740	3.847841510	4.335241510	0.00130	0.00090	0.00340	0.01480	0.01820	0.07090	0.05190	0.12150	0.09820	0.10630
208-1262C	208-1262C-12H-3	206.85	64018.393	0.32330	3.106197779	3.429497779	0.00210	0.00050	0.00200	0.00870	0.01100	0.04770	0.03950	0.09570	0.06240	0.05370
208-1262C	208-1262C-12H-3	207.21	64086.536	0.20720	2.062541287	2.269741287	0.00130	0.00170	0.00440	0.01150	0.01010	0.03330	0.02470	0.05000	0.03670	0.03350
208-1262C	208-1262C-12H-4	207.57	64163.812	0.22080	2.720504164	2.941304164	0.00020	0.00070	0.00170	0.00670	0.00730	0.03000	0.02760	0.06630	0.05010	0.03020
208-1262C	208-1262C-12H-4	207.93	64249.405	0.69380	8.296717024	8.990517024	0.00140	0.00070	0.00290	0.01120	0.01120	0.03740	0.02570	0.51300	0.04440	0.04590
208-1262C	208-1262C-12H-4	208.29	64334.224	0.30000	2.709721399	3.009721399	0.00070	0.00040	0.00260	0.01220	0.01400	0.04680	0.03280	0.07320	0.06140	0.05590
208-1262C	208-1262C-12H-4	208.71	64418.948	0.20220	2.263423451	2.465623451	0.00230	0.00180	0.00130	0.00340	0.00520	0.02340	0.02300	0.05300	0.03890	0.04990
208-1262C	208-1262C-12H-5	209.07	64495.812	0.26440	2.832856290	3.097256290	0.00080	0.00080	0.00100	0.00360	0.00570	0.02620	0.02730	0.07270	0.06390	0.06240
208-1262C	208-1262C-12H-5	209.43	64566.741	0.21660	3.248997885	3.465597885	0.00040	0.00030	0.00030	0.00130	0.00220	0.01680	0.02080	0.06560	0.05480	0.05410
208-1262C	208-1262C-12H-5	209.79	64633.155	0.19660	4.119321667	4.315921667	0.00110	0.00080	0.00080	0.00180	0.00240	0.01270	0.01790	0.06620	0.06260	0.03030
208-1262C	208-1262C-12H-6	210.36	64712.778	0.18100	4.304200209	4.485200209	0.00100	0.00050	0.00040	0.00100	0.00130	0.00870	0.01010	0.04990	0.06010	0.04800
208-1262C	208-1262C-12H-6	211.08	64858.316	0.37810	5.162132297	5.540232297	0.00190	0.00160	0.00250	0.01010	0.01250	0.05450	0.04300	0.10400	0.08800	0.06000
208-1262C	208-1262C-12H-7	211.57	64984.756	0.13450	1.796139972	1.930639972	0.00000	0.00000	0.00010	0.00130	0.00290	0.01020	0.01080	0.03560	0.04230	0.03130
208-1262B	208-1262B-22H-1	212.03	65075.677	0.24230	2.575036137	2.817336137	0.00000	0.00010	0.00150	0.00870	0.00950	0.03470	0.02360	0.05170	0.06550	0.04700
208-1262B	208-1262B-22H-1	212.54	65153.136	0.31970	3.998391264	4.318091264	0.00060	0.00020	0.00080	0.00570	0.00870	0.03740	0.03200	0.08880	0.09040	0.05510
208-1262B	208-1262B-22H-2	213.03	65222.182	0.05530	5.590165563	5.645465563	0.00080	0.00050	0.00070	0.00090	0.00270	0.00420	0.00340	0.01140	0.01640	0.01430
208-1262B	208-1262B-22H-2	213.51	65364.000	0.45380	2.722060534	3.175860534	0.00140	0.00100	0.00180	0.01050	0.01600	0.05500	0.04120	0.14020	0.12440	0.06230
208-1262B	208-1262B-22H-3	214.00	65452.196	0.58750	4.142296869	4.729796869	0.00130	0.00210	0.00670	0.02580	0.02580	0.08210	0.05860	0.23720	0.09270	0.05520
208-1262C	208-1262C-13H-1	214.97	65645.938	0.88560	3.729253012	4.614853012	0.01080	0.00320	0.01050	0.03230	0.03740	0.13480	0.08670	0.30270	0.15430	0.11290
208-1262C	208-1262C-13H-1	215.04	65664.236	0.50510	3.377428150	3.882528150	0.00560	0.00140	0.00320	0.01140	0.01540	0.05710	0.04720	0.14930	0.11930	0.09520
208-1262B	208-1262B-22H-3	215.08	65674.401	0.43840	4.018666794	4.457066794	0.00170	0.00130	0.00180	0.00620	0.00950	0.04400	0.04070	0.12900	0.11370	0.09050
208-1262B	208-1262B-22H-4	215.17	65696.764	0.25090	4.123576282	4.374476282	0.00140	0.00130	0.00130	0.00230	0.00320	0.01640	0.01850	0.06290	0.07890	0.06470
208-1262B	208-1262B-22H-4	215.23	65713.650	0.11890	2.072833118	2.191733118	0.00220	0.00040	0.00060	0.00090	0.00080	0.00500	0.00720	0.02720	0.03910	0.03550
208-1262C	208-1262C-13H-1	215.64	65852.500	0.56670	4.117455030	4.684155030	0.00350	0.00320	0.00470	0.01310	0.03910	0.06140	0.05400	0.15950	0.12760	0.10060
208-1262C	208-1262C-13H-1	215.90	65911.000	0.69940	4.926252397	5.625652397	0.01310	0.00740	0.00870	0.01340	0.01190	0.04060	0.03860	0.12350	0.22140	0.22080
208-1262C	208-1262C-13H-1	215.98	65928.474	0.87880	5.928515919	6.807315919	0.00510	0.00300	0.00540	0.01090	0.01120	0.05930	0.05370	0.28870	0.26890	0.17260
208-1262C	208-1262C-13H-2	216.10	65954.684	0.67330	3.592325151	4.265625151	0.00210	0.00290	0.00710	0.01490	0.01420	0.04790	0.04530	0.22720	0.17370	0.13800
208-1262C	208-1262C-13H-2	216.22	65980.895	0.90530	5.362230966	6.267530966	0.00380	0.00430	0.00470	0.00910	0.01380	0.04050	0.04490	0.19820	0.33890	0.24710
208-1262C	208-1262C-13H-2	216.32	65996.605	1.33200	4.257873943	5.589873943	0.00240	0.00940	0.01950	0.03740	0.03530	0.11210	0.11940	0.52300	0.29410	0.17940
208-1262C	208-1262C-13H-2	216.46	66005.721	1.03830	5.647061929	6.685361929	0.00490	0.00410	0.00780	0.01670	0.01770	0.07700	0.10320	0.38460	0.27310	0.14920
208-1262C	208-1262C-13H-2	216.57	66012.884	1.04780	7.330131455	8.377931455	0.00200	0.00240	0.00400	0.00800	0.00660	0.03110	0.06090	0.47610	0.24350	0.21320
208-1262C	208-1262C-13H-2	216.69	66020.698	0.16770	2.701592694	2.869292694	0.00440	0.00280	0.00400	0.00490	0.00290	0.00780	0.00710	0.02160	0.05020	0.06200
208-1262C	208-1262C-13H-2	216.87	66029.006	0.14950	3.294408005	3.443908005	0.02070	0.01100	0.01250	0.01310	0.00680	0.01480	0.01080	0.02390	0.02160	0.01430
208-1262C	208-1262C-13H-2	217.17	66042.142	0.23350	5.600183484	5.833683484	0.04940	0.02070	0.02020	0.02070	0.01060	0.01930	0.01420	0.03390	0.02720	0.01730
208-1262C	208-1262C-13H-3	217.54	66058.343	0.17430	3.063861630	3.238161630	0.01970	0.01330	0.01620	0.01960	0.01070	0.02060	0.01350	0.02810	0.02200	0.01060
208-1262C	208-1262C-13H-3	217.90	66074.107	0.12300	2.718864733	2.841864733	0.01430	0.01100	0.01240	0.01350	0.00670	0.01270	0.00770	0.01970	0.01650	0.00850
208-1262C	208-1262C-13H-3	218.32	66092.497	0.06250	3.672213449	3.734713449	0.00730	0.00400	0.00610	0.00810	0.00400	0.00700	0.00350	0.00790	0.00880	0.00580
208-1262C	208-1262C-13H-3	218.71	66111.077	0.24710	3.939128357	4.186228357	0.04880	0.02620	0.02570	0.02530	0.01210	0.02090	0.01310	0.02870	0.02500	0.02130
