/* DATA DESCRIPTION:
208-1262C	208-1262C-12H-3	207.21	P1c	64086.536	4	0	0	0	0	47	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	36	36	17	0	0	2	11	0	3	0	31	34	42	0	9	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	
208-1262C	208-1262C-12H-4	207.93	P1c	64249.405	5	0	0	0	0	47	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	36	38	33	0	0	1	14	0	0	0	36	38	32	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
208-1262C	208-1262C-12H-4	208.71	P1c	64418.948	2	0	0	0	0	46	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	23	44	58	0	0	2	12	0	0	0	27	53	7	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
208-1262C	208-1262C-12H-5	209.43	P1c	64566.741	2	0	0	0	0	39	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14	34	65	0	0	2	9	0	0	0	28	51	11	0	15	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	
208-1262C	208-1262C-12H-6	210.36	P1c	64712.778	3	0	0	0	0	4	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	9	66	70	0	0	1	7	0	0	0	27	61	6	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
208-1262C	208-1262C-12H-6	211.08	P1b	64858.316	2	0	0	1	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	32	83	0	0	3	0	0	0	0	15	56	19	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	
208-1262B	208-1262B-22H-1	212.03	P1b	65075.677	5	2	0	2	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	35	66	0	0	3	0	0	0	0	22	63	34	0	15	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
208-1262B	208-1262B-22H-2	213.03	P1b	65222.182	32	7	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	46	84	0	0	6	0	0	0	0	10	37	9	0	13	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	
208-1262B	208-1262B-22H-3	214.00	P1b	65452.196	42	29	0	3	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	24	56	0	0	3	0	0	0	0	33	41	5	0	18	7	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
208-1262C	208-1262C-13H-1	214.90	P1b	65645.938	44	25	0	5	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	28	62	0	0	2	0	0	0	0	42	35	1	0	12	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
208-1262B	208-1262B-22H-3	215.08	P1b	65674.401	28	38	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	19	57	0	0	3	0	0	0	0	47	44	6	10	6	12	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	
208-1262B	208-1262B-22H-4	215.23	P1b	65713.650	35	47	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	51	0	0	3	0	0	0	0	52	34	1	3	18	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	
208-1262C	208-1262C-13H-1	215.64	P1b	65852.500	33	49	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	42	0	0	9	0	0	0	0	47	28	1	23	17	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	
208-1262C	208-1262C-13H-1	215.90	P1b	65911.000	16	54	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	36	0	0	17	0	0	0	0	43	34	2	14	20	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18
208-1262C	208-1262C-13H-2	216.10	P1b	65954.684	8	67	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	18	0	0	6	0	0	0	0	25	27	2	29	58	16	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4
208-1262C	208-1262C-13H-2	216.32	P1b	65996.605	7	54	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	7	0	0	0	0	15	35	0	43	47	38	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
208-1262C	208-1262C-13H-2	216.57	P1a	66012.884	5	49	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	10	0	0	0	0	0	56	0	44	27	18	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	31
208-1262C	208-1262C-13H-2	216.69	P?	66020.698	2	24	0	6	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	27	0	11	2	12	0	34	0	6	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	109
208-1262C	208-1262C-13H-2	216.87	Cretaceous	66029.006	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	6	2	5	3	1	87	12	36	23	21	18	3	2	2	6	2	1	4	
208-1262C	208-1262C-13H-3	217.54	Cretaceous	66058.343	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	5	15	11	2	12	6	3	51	21	26	27	22	20	3	10	7	1	8	3	6	
